,treatment,categoryOrValue,range,IV
4818,https://data.cooperationdatabank.org/id/ENG02513_1.2.1,https://data.cooperationdatabank.org/id/motivationalorientation/competitive,https://data.cooperationdatabank.org/vocab/class/MotivationalOrientation,https://data.cooperationdatabank.org/vocab/prop/motivationalOrientation
4819,https://data.cooperationdatabank.org/id/ENG02513_1.2.2,https://data.cooperationdatabank.org/id/motivationalorientation/cooperative,https://data.cooperationdatabank.org/vocab/class/MotivationalOrientation,https://data.cooperationdatabank.org/vocab/prop/motivationalOrientation
4820,https://data.cooperationdatabank.org/id/ENG02524_1.1.1,https://data.cooperationdatabank.org/id/targetmembership/ingroup,https://data.cooperationdatabank.org/vocab/class/TargetMembership,https://data.cooperationdatabank.org/vocab/prop/targetMembership
4821,https://data.cooperationdatabank.org/id/ENG02524_1.1.2,https://data.cooperationdatabank.org/id/targetmembership/outgroup,https://data.cooperationdatabank.org/vocab/class/TargetMembership,https://data.cooperationdatabank.org/vocab/prop/targetMembership
4822,https://data.cooperationdatabank.org/id/ENG02524_1.2.1,https://data.cooperationdatabank.org/id/targetmembership/ingroup,https://data.cooperationdatabank.org/vocab/class/TargetMembership,https://data.cooperationdatabank.org/vocab/prop/targetMembership
4823,https://data.cooperationdatabank.org/id/ENG02524_1.2.2,https://data.cooperationdatabank.org/id/targetmembership/outgroup,https://data.cooperationdatabank.org/vocab/class/TargetMembership,https://data.cooperationdatabank.org/vocab/prop/targetMembership
4824,https://data.cooperationdatabank.org/id/ENG02524_1.3.1,https://data.cooperationdatabank.org/id/targetmembership/ingroup,https://data.cooperationdatabank.org/vocab/class/TargetMembership,https://data.cooperationdatabank.org/vocab/prop/targetMembership
4825,https://data.cooperationdatabank.org/id/ENG02524_1.3.2,https://data.cooperationdatabank.org/id/targetmembership/outgroup,https://data.cooperationdatabank.org/vocab/class/TargetMembership,https://data.cooperationdatabank.org/vocab/prop/targetMembership
4826,https://data.cooperationdatabank.org/id/ENG02524_1.4.1,https://data.cooperationdatabank.org/id/intergroupcomp/individual_group,https://data.cooperationdatabank.org/vocab/class/IntergroupComp,https://data.cooperationdatabank.org/vocab/prop/intergroupComp
4827,https://data.cooperationdatabank.org/id/ENG02524_1.4.2,https://data.cooperationdatabank.org/id/intergroupcomp/intergroup_competition,https://data.cooperationdatabank.org/vocab/class/IntergroupComp,https://data.cooperationdatabank.org/vocab/prop/intergroupComp
4828,https://data.cooperationdatabank.org/id/ENG02530_1.2.1,https://data.cooperationdatabank.org/id/iteratedstrategy/extortionate_zero_determinant,https://data.cooperationdatabank.org/vocab/class/IteratedStrategy,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy
4829,https://data.cooperationdatabank.org/id/ENG02530_1.2.2,https://data.cooperationdatabank.org/id/iteratedstrategy/generous_zero_determinant,https://data.cooperationdatabank.org/vocab/class/IteratedStrategy,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy
4830,https://data.cooperationdatabank.org/id/ENG02530_1.3.1,https://data.cooperationdatabank.org/id/iteratedstrategy/extortionate_zero_determinant,https://data.cooperationdatabank.org/vocab/class/IteratedStrategy,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy
4831,https://data.cooperationdatabank.org/id/ENG02530_1.3.2,https://data.cooperationdatabank.org/id/iteratedstrategy/generous_zero_determinant,https://data.cooperationdatabank.org/vocab/class/IteratedStrategy,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy
4832,https://data.cooperationdatabank.org/id/ENG02530_1.4.1,https://data.cooperationdatabank.org/id/iteratedstrategy/extortionate_zero_determinant,https://data.cooperationdatabank.org/vocab/class/IteratedStrategy,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy
4833,https://data.cooperationdatabank.org/id/ENG02530_1.4.2,https://data.cooperationdatabank.org/id/iteratedstrategy/generous_zero_determinant,https://data.cooperationdatabank.org/vocab/class/IteratedStrategy,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy
4834,https://data.cooperationdatabank.org/id/ENG02530_1.5.1,https://data.cooperationdatabank.org/id/iteratedstrategy/extortionate_zero_determinant,https://data.cooperationdatabank.org/vocab/class/IteratedStrategy,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy
4835,https://data.cooperationdatabank.org/id/ENG02530_1.5.2,https://data.cooperationdatabank.org/id/iteratedstrategy/generous_zero_determinant,https://data.cooperationdatabank.org/vocab/class/IteratedStrategy,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy
4836,https://data.cooperationdatabank.org/id/ENG02530_1.6.1,https://data.cooperationdatabank.org/id/iteratedstrategy/extortionate_zero_determinant,https://data.cooperationdatabank.org/vocab/class/IteratedStrategy,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy
4837,https://data.cooperationdatabank.org/id/ENG02530_1.6.2,https://data.cooperationdatabank.org/id/iteratedstrategy/generous_zero_determinant,https://data.cooperationdatabank.org/vocab/class/IteratedStrategy,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy
4838,https://data.cooperationdatabank.org/id/ENG02541_1a.1.1,https://data.cooperationdatabank.org/id/contextframe/competitive,https://data.cooperationdatabank.org/vocab/class/ContextFrame,https://data.cooperationdatabank.org/vocab/prop/contextFrame
4839,https://data.cooperationdatabank.org/id/ENG02541_1a.1.2,https://data.cooperationdatabank.org/id/contextframe/generic,https://data.cooperationdatabank.org/vocab/class/ContextFrame,https://data.cooperationdatabank.org/vocab/prop/contextFrame
4840,https://data.cooperationdatabank.org/id/ENG02542_1.4.1,https://data.cooperationdatabank.org/id/targetmembership/stranger,https://data.cooperationdatabank.org/vocab/class/TargetMembership,https://data.cooperationdatabank.org/vocab/prop/targetMembership
4841,https://data.cooperationdatabank.org/id/ENG02542_1.4.2,https://data.cooperationdatabank.org/id/targetmembership/ingroup,https://data.cooperationdatabank.org/vocab/class/TargetMembership,https://data.cooperationdatabank.org/vocab/prop/targetMembership
4842,https://data.cooperationdatabank.org/id/ENG02542_1.5.1,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
4843,https://data.cooperationdatabank.org/id/ENG02542_1.5.4,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
4844,https://data.cooperationdatabank.org/id/ENG02542_1.5.1,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/vocab/class/PunishmentTreatment,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment
4845,https://data.cooperationdatabank.org/id/ENG02542_1.5.6,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/vocab/class/PunishmentTreatment,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment
4846,https://data.cooperationdatabank.org/id/ENG02542_1.5.1,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/vocab/class/PunishmentTreatment,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment
4847,https://data.cooperationdatabank.org/id/ENG02542_1.5.7,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/vocab/class/PunishmentTreatment,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment
4848,https://data.cooperationdatabank.org/id/ENG02542_1.5.1,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/vocab/class/PunishmentTreatment,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment
4849,https://data.cooperationdatabank.org/id/ENG02542_1.5.9,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/vocab/class/PunishmentTreatment,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment
4850,https://data.cooperationdatabank.org/id/ENG02542_1.5.10,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
4851,https://data.cooperationdatabank.org/id/ENG02542_1.5.3,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
4852,https://data.cooperationdatabank.org/id/ENG02542_1.5.10,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
4853,https://data.cooperationdatabank.org/id/ENG02542_1.5.7,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
4854,https://data.cooperationdatabank.org/id/ENG02542_1.5.11,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/vocab/class/PunishmentTreatment,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment
4855,https://data.cooperationdatabank.org/id/ENG02542_1.5.2,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/vocab/class/PunishmentTreatment,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment
4856,https://data.cooperationdatabank.org/id/ENG02542_1.5.2,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/vocab/class/PunishmentTreatment,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment
4857,https://data.cooperationdatabank.org/id/ENG02542_1.5.8,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/vocab/class/PunishmentTreatment,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment
4858,https://data.cooperationdatabank.org/id/ENG02542_1.5.3,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
4859,https://data.cooperationdatabank.org/id/ENG02542_1.5.4,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
4860,https://data.cooperationdatabank.org/id/ENG02542_1.5.4,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
4861,https://data.cooperationdatabank.org/id/ENG02542_1.5.6,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
4862,https://data.cooperationdatabank.org/id/ENG02542_1.5.4,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
4863,https://data.cooperationdatabank.org/id/ENG02542_1.5.7,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
4864,https://data.cooperationdatabank.org/id/ENG02542_1.5.4,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
4865,https://data.cooperationdatabank.org/id/ENG02542_1.5.9,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
4866,https://data.cooperationdatabank.org/id/ENG02542_1.5.6,0.33,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentEffectiveness
4867,https://data.cooperationdatabank.org/id/ENG02542_1.5.7,0.5,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentEffectiveness
4868,https://data.cooperationdatabank.org/id/ENG02542_1.5.7,0.5,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentEffectiveness
4869,https://data.cooperationdatabank.org/id/ENG02542_1.5.9,0.33,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentEffectiveness
4870,https://data.cooperationdatabank.org/id/ENG02547_1.1.1,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
4871,https://data.cooperationdatabank.org/id/ENG02547_1.1.2,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
4872,https://data.cooperationdatabank.org/id/ENG02547_1.1.1,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
4873,https://data.cooperationdatabank.org/id/ENG02547_1.1.3,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
4874,https://data.cooperationdatabank.org/id/ENG02547_1.1.1,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
4875,https://data.cooperationdatabank.org/id/ENG02547_1.1.4,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
4876,https://data.cooperationdatabank.org/id/ENG02551_1.1.1,NLD,http://www.w3.org/2001/XMLSchema#string,https://data.cooperationdatabank.org/vocab/prop/nationality
4877,https://data.cooperationdatabank.org/id/ENG02551_1.1.2,USA,http://www.w3.org/2001/XMLSchema#string,https://data.cooperationdatabank.org/vocab/prop/nationality
4878,https://data.cooperationdatabank.org/id/ENG02551_1.2.1,https://data.cooperationdatabank.org/id/intergroupcomp/individual_group,https://data.cooperationdatabank.org/vocab/class/IntergroupComp,https://data.cooperationdatabank.org/vocab/prop/intergroupComp
4879,https://data.cooperationdatabank.org/id/ENG02551_1.2.2,https://data.cooperationdatabank.org/id/intergroupcomp/intergroup_prisoner's_dilemma,https://data.cooperationdatabank.org/vocab/class/IntergroupComp,https://data.cooperationdatabank.org/vocab/prop/intergroupComp
4880,https://data.cooperationdatabank.org/id/ENG02551_1.3.1,https://data.cooperationdatabank.org/id/intergroupcomp/individual_group,https://data.cooperationdatabank.org/vocab/class/IntergroupComp,https://data.cooperationdatabank.org/vocab/prop/intergroupComp
4881,https://data.cooperationdatabank.org/id/ENG02551_1.3.3,https://data.cooperationdatabank.org/id/intergroupcomp/intergroup_prisoner's_dilemma,https://data.cooperationdatabank.org/vocab/class/IntergroupComp,https://data.cooperationdatabank.org/vocab/prop/intergroupComp
4882,https://data.cooperationdatabank.org/id/ENG02551_1.3.2,https://data.cooperationdatabank.org/id/intergroupcomp/individual_group,https://data.cooperationdatabank.org/vocab/class/IntergroupComp,https://data.cooperationdatabank.org/vocab/prop/intergroupComp
4883,https://data.cooperationdatabank.org/id/ENG02551_1.3.3,https://data.cooperationdatabank.org/id/intergroupcomp/intergroup_prisoner's_dilemma,https://data.cooperationdatabank.org/vocab/class/IntergroupComp,https://data.cooperationdatabank.org/vocab/prop/intergroupComp
4884,https://data.cooperationdatabank.org/id/ENG02554_1.1.1,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/heterogeneousGender
4885,https://data.cooperationdatabank.org/id/ENG02554_1.1.3,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/heterogeneousGender
4886,https://data.cooperationdatabank.org/id/ENG02554_1.1.2,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/heterogeneousGender
4887,https://data.cooperationdatabank.org/id/ENG02554_1.1.3,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/heterogeneousGender
4888,https://data.cooperationdatabank.org/id/ENG02554_1.2.1,https://data.cooperationdatabank.org/id/gender/m,https://data.cooperationdatabank.org/vocab/class/Gender,https://data.cooperationdatabank.org/vocab/prop/gender
4889,https://data.cooperationdatabank.org/id/ENG02554_1.2.2,https://data.cooperationdatabank.org/id/gender/f,https://data.cooperationdatabank.org/vocab/class/Gender,https://data.cooperationdatabank.org/vocab/prop/gender
4890,https://data.cooperationdatabank.org/id/ENG02554_1.4.1,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
