,obs,dependent,ES,N,t1,t2,study,design,n1,n2,sd1,sd2,ESLower,ESUpper,paper,doi,independentProperties,categoryT1,categoryT2
2327,https://data.cooperationdatabank.org/id/ENG02447_2.3.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.142718,81.0,https://data.cooperationdatabank.org/id/ENG02447_2.3.1,https://data.cooperationdatabank.org/id/ENG02447_2.3.2,https://data.cooperationdatabank.org/id/ENG02447_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.343248,0.628684,https://data.cooperationdatabank.org/id/ENG02447,http://dx.doi.org/10.1006/jesp.1995.1001,['https://data.cooperationdatabank.org/vocab/prop/giveTakeFrame'],https://data.cooperationdatabank.org/id/givetakeframe/give-some,https://data.cooperationdatabank.org/id/givetakeframe/take-some
2328,https://data.cooperationdatabank.org/id/ENG02447_3.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.22836,78.0,https://data.cooperationdatabank.org/id/ENG02447_3.1.1,https://data.cooperationdatabank.org/id/ENG02447_3.1.2,https://data.cooperationdatabank.org/id/ENG02447_3,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.265185,0.721904,https://data.cooperationdatabank.org/id/ENG02447,http://dx.doi.org/10.1006/jesp.1995.1001,['https://data.cooperationdatabank.org/vocab/prop/giveTakeFrame'],https://data.cooperationdatabank.org/id/givetakeframe/give-some,https://data.cooperationdatabank.org/id/givetakeframe/take-some
2329,https://data.cooperationdatabank.org/id/ENG02449_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.898247,82.0,https://data.cooperationdatabank.org/id/ENG02449_1.1.1,https://data.cooperationdatabank.org/id/ENG02449_1.1.2,https://data.cooperationdatabank.org/id/ENG02449_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,0.336876,1.45962,https://data.cooperationdatabank.org/id/ENG02449,http://dx.doi.org/10.1177/1368430299023003,['https://data.cooperationdatabank.org/vocab/prop/oneShotStrategyValue'],0.0,0.33
2330,https://data.cooperationdatabank.org/id/ENG02449_1.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.296366,82.0,https://data.cooperationdatabank.org/id/ENG02449_1.2.1,https://data.cooperationdatabank.org/id/ENG02449_1.2.2,https://data.cooperationdatabank.org/id/ENG02449_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.208518,0.80125,https://data.cooperationdatabank.org/id/ENG02449,http://dx.doi.org/10.1177/1368430299023003,['https://data.cooperationdatabank.org/vocab/prop/powerLevel'],https://data.cooperationdatabank.org/id/powerlevel/high,https://data.cooperationdatabank.org/id/powerlevel/low
2331,https://data.cooperationdatabank.org/id/ENG02450_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.234683,156.0,https://data.cooperationdatabank.org/id/ENG02450_1.1.1,https://data.cooperationdatabank.org/id/ENG02450_1.1.2,https://data.cooperationdatabank.org/id/ENG02450_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.588649,0.119283,https://data.cooperationdatabank.org/id/ENG02450,http://dx.doi.org/10.1037/0022-3514.78.1.92,['https://data.cooperationdatabank.org/vocab/prop/endowmentSize'],50,100
2332,https://data.cooperationdatabank.org/id/ENG02461_1.4.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.598503,82.0,https://data.cooperationdatabank.org/id/ENG02461_1.4.1,https://data.cooperationdatabank.org/id/ENG02461_1.4.2,https://data.cooperationdatabank.org/id/ENG02461_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,0.0508386,1.14617,https://data.cooperationdatabank.org/id/ENG02461,http://dx.doi.org/10.1002/per.2410060505,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],https://data.cooperationdatabank.org/id/svotype/prosocial,https://data.cooperationdatabank.org/id/svotype/individualist
2333,https://data.cooperationdatabank.org/id/ENG02461_1.4.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.627993,88.0,https://data.cooperationdatabank.org/id/ENG02461_1.4.1,https://data.cooperationdatabank.org/id/ENG02461_1.4.3,https://data.cooperationdatabank.org/id/ENG02461_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,0.104707,1.15128,https://data.cooperationdatabank.org/id/ENG02461,http://dx.doi.org/10.1002/per.2410060505,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],https://data.cooperationdatabank.org/id/svotype/prosocial,https://data.cooperationdatabank.org/id/svotype/competitor
2334,https://data.cooperationdatabank.org/id/ENG02461_1.4.2.3.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.0294899,68.0,https://data.cooperationdatabank.org/id/ENG02461_1.4.2,https://data.cooperationdatabank.org/id/ENG02461_1.4.3,https://data.cooperationdatabank.org/id/ENG02461_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.502744,0.561723,https://data.cooperationdatabank.org/id/ENG02461,http://dx.doi.org/10.1002/per.2410060505,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],https://data.cooperationdatabank.org/id/svotype/individualist,https://data.cooperationdatabank.org/id/svotype/competitor
2335,https://data.cooperationdatabank.org/id/ENG02468_1.4.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.338341,70.0,https://data.cooperationdatabank.org/id/ENG02468_1.4.1,https://data.cooperationdatabank.org/id/ENG02468_1.4.2,https://data.cooperationdatabank.org/id/ENG02468_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.866768,0.190085,https://data.cooperationdatabank.org/id/ENG02468,http://dx.doi.org/10.1037//0022-3514.77.4.762,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],https://data.cooperationdatabank.org/id/svotype/competitor,https://data.cooperationdatabank.org/id/svotype/individualist
2336,https://data.cooperationdatabank.org/id/ENG02468_1.4.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.338341,96.0,https://data.cooperationdatabank.org/id/ENG02468_1.4.1,https://data.cooperationdatabank.org/id/ENG02468_1.4.3,https://data.cooperationdatabank.org/id/ENG02468_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.819013,0.14233,https://data.cooperationdatabank.org/id/ENG02468,http://dx.doi.org/10.1037//0022-3514.77.4.762,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],https://data.cooperationdatabank.org/id/svotype/competitor,https://data.cooperationdatabank.org/id/svotype/prosocial
2337,https://data.cooperationdatabank.org/id/ENG02468_1.4.2.3.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.0,104.0,https://data.cooperationdatabank.org/id/ENG02468_1.4.2,https://data.cooperationdatabank.org/id/ENG02468_1.4.3,https://data.cooperationdatabank.org/id/ENG02468_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.439041,0.439041,https://data.cooperationdatabank.org/id/ENG02468,http://dx.doi.org/10.1037//0022-3514.77.4.762,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],https://data.cooperationdatabank.org/id/svotype/individualist,https://data.cooperationdatabank.org/id/svotype/prosocial
2338,https://data.cooperationdatabank.org/id/ENG02468_1.6.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.0,104.0,https://data.cooperationdatabank.org/id/ENG02468_1.6.1,https://data.cooperationdatabank.org/id/ENG02468_1.6.2,https://data.cooperationdatabank.org/id/ENG02468_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.439041,0.439041,https://data.cooperationdatabank.org/id/ENG02468,http://dx.doi.org/10.1037//0022-3514.77.4.762,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],https://data.cooperationdatabank.org/id/svotype/individualist,https://data.cooperationdatabank.org/id/svotype/prosocial
2339,https://data.cooperationdatabank.org/id/ENG02482_1.4.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.264402,120.0,https://data.cooperationdatabank.org/id/ENG02482_1.4.1,https://data.cooperationdatabank.org/id/ENG02482_1.4.2,https://data.cooperationdatabank.org/id/ENG02482_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.204475,0.73328,https://data.cooperationdatabank.org/id/ENG02482,http://dx.doi.org/10.1111/j.1467-9280.2007.01842.x,['https://data.cooperationdatabank.org/vocab/prop/gender'],https://data.cooperationdatabank.org/id/gender/m,https://data.cooperationdatabank.org/id/gender/f
2340,https://data.cooperationdatabank.org/id/ENG02499_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,1.31059,12.0,https://data.cooperationdatabank.org/id/ENG02499_1.1.1,https://data.cooperationdatabank.org/id/ENG02499_1.1.2,https://data.cooperationdatabank.org/id/ENG02499_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,0.0634235,2.55775,https://data.cooperationdatabank.org/id/ENG02499,http://dx.doi.org/NA,['https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel'],https://data.cooperationdatabank.org/id/conflictindexlevel/low,https://data.cooperationdatabank.org/id/conflictindexlevel/high
2341,https://data.cooperationdatabank.org/id/ENG02503_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.116501,48.0,https://data.cooperationdatabank.org/id/ENG02503_1.1.1,https://data.cooperationdatabank.org/id/ENG02503_1.1.2,https://data.cooperationdatabank.org/id/ENG02503_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.820046,0.587044,https://data.cooperationdatabank.org/id/ENG02503,http://dx.doi.org/10.1037/h0031277,['https://data.cooperationdatabank.org/vocab/prop/communicationTreatment'],0,1
2342,https://data.cooperationdatabank.org/id/ENG02503_1.1.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.116501,48.0,https://data.cooperationdatabank.org/id/ENG02503_1.1.1,https://data.cooperationdatabank.org/id/ENG02503_1.1.3,https://data.cooperationdatabank.org/id/ENG02503_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.820046,0.587044,https://data.cooperationdatabank.org/id/ENG02503,http://dx.doi.org/10.1037/h0031277,['https://data.cooperationdatabank.org/vocab/prop/communicationTreatment'],0,1
2343,https://data.cooperationdatabank.org/id/ENG02503_1.1.1.4.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.605697,48.0,https://data.cooperationdatabank.org/id/ENG02503_1.1.1,https://data.cooperationdatabank.org/id/ENG02503_1.1.4,https://data.cooperationdatabank.org/id/ENG02503_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-1.27956,0.0681663,https://data.cooperationdatabank.org/id/ENG02503,http://dx.doi.org/10.1037/h0031277,['https://data.cooperationdatabank.org/vocab/prop/communicationTreatment'],0,1
2344,https://data.cooperationdatabank.org/id/ENG02503_1.1.2.3.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.0,48.0,https://data.cooperationdatabank.org/id/ENG02503_1.1.2,https://data.cooperationdatabank.org/id/ENG02503_1.1.3,https://data.cooperationdatabank.org/id/ENG02503_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.686287,0.686287,https://data.cooperationdatabank.org/id/ENG02503,http://dx.doi.org/10.1037/h0031277,['https://data.cooperationdatabank.org/vocab/prop/communicationOccurrence'],https://data.cooperationdatabank.org/id/communicationoccurrence/one-shot,https://data.cooperationdatabank.org/id/communicationoccurrence/ongoing
2345,https://data.cooperationdatabank.org/id/ENG02503_1.1.2.4.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.489196,48.0,https://data.cooperationdatabank.org/id/ENG02503_1.1.2,https://data.cooperationdatabank.org/id/ENG02503_1.1.4,https://data.cooperationdatabank.org/id/ENG02503_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-1.14502,0.166629,https://data.cooperationdatabank.org/id/ENG02503,http://dx.doi.org/10.1037/h0031277,['https://data.cooperationdatabank.org/vocab/prop/communicationOccurrence'],https://data.cooperationdatabank.org/id/communicationoccurrence/one-shot,https://data.cooperationdatabank.org/id/communicationoccurrence/ongoing
2346,https://data.cooperationdatabank.org/id/ENG02513_1.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-1.05033,132.0,https://data.cooperationdatabank.org/id/ENG02513_1.2.1,https://data.cooperationdatabank.org/id/ENG02513_1.2.2,https://data.cooperationdatabank.org/id/ENG02513_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-1.76032,-0.340339,https://data.cooperationdatabank.org/id/ENG02513,http://dx.doi.org/10.1016/j.chb.2014.06.017,['https://data.cooperationdatabank.org/vocab/prop/motivationalOrientation'],https://data.cooperationdatabank.org/id/motivationalorientation/competitive,https://data.cooperationdatabank.org/id/motivationalorientation/cooperative
2347,https://data.cooperationdatabank.org/id/ENG02524_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,1.35447,48.0,https://data.cooperationdatabank.org/id/ENG02524_1.1.1,https://data.cooperationdatabank.org/id/ENG02524_1.1.2,https://data.cooperationdatabank.org/id/ENG02524_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,0.546751,2.16219,https://data.cooperationdatabank.org/id/ENG02524,http://dx.doi.org/10.1177/002200276901300305,['https://data.cooperationdatabank.org/vocab/prop/targetMembership'],https://data.cooperationdatabank.org/id/targetmembership/ingroup,https://data.cooperationdatabank.org/id/targetmembership/outgroup
2348,https://data.cooperationdatabank.org/id/ENG02524_1.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,1.92773,24.0,https://data.cooperationdatabank.org/id/ENG02524_1.2.1,https://data.cooperationdatabank.org/id/ENG02524_1.2.2,https://data.cooperationdatabank.org/id/ENG02524_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,0.58878,3.26667,https://data.cooperationdatabank.org/id/ENG02524,http://dx.doi.org/10.1177/002200276901300305,['https://data.cooperationdatabank.org/vocab/prop/targetMembership'],https://data.cooperationdatabank.org/id/targetmembership/ingroup,https://data.cooperationdatabank.org/id/targetmembership/outgroup
2349,https://data.cooperationdatabank.org/id/ENG02524_1.3.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.701823,24.0,https://data.cooperationdatabank.org/id/ENG02524_1.3.1,https://data.cooperationdatabank.org/id/ENG02524_1.3.2,https://data.cooperationdatabank.org/id/ENG02524_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.347434,1.75108,https://data.cooperationdatabank.org/id/ENG02524,http://dx.doi.org/10.1177/002200276901300305,['https://data.cooperationdatabank.org/vocab/prop/targetMembership'],https://data.cooperationdatabank.org/id/targetmembership/ingroup,https://data.cooperationdatabank.org/id/targetmembership/outgroup
2350,https://data.cooperationdatabank.org/id/ENG02524_1.4.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.303689,48.0,https://data.cooperationdatabank.org/id/ENG02524_1.4.1,https://data.cooperationdatabank.org/id/ENG02524_1.4.2,https://data.cooperationdatabank.org/id/ENG02524_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.356361,0.963739,https://data.cooperationdatabank.org/id/ENG02524,http://dx.doi.org/10.1177/002200276901300305,['https://data.cooperationdatabank.org/vocab/prop/intergroupComp'],https://data.cooperationdatabank.org/id/intergroupcomp/individual_group,https://data.cooperationdatabank.org/id/intergroupcomp/intergroup_competition
2351,https://data.cooperationdatabank.org/id/ENG02530_1.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.634683,256.0,https://data.cooperationdatabank.org/id/ENG02530_1.2.1,https://data.cooperationdatabank.org/id/ENG02530_1.2.2,https://data.cooperationdatabank.org/id/ENG02530_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.924933,-0.344434,https://data.cooperationdatabank.org/id/ENG02530,http://dx.doi.org/10.1038/ncomms11125,['https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy'],https://data.cooperationdatabank.org/id/iteratedstrategy/extortionate_zero_determinant,https://data.cooperationdatabank.org/id/iteratedstrategy/generous_zero_determinant
2352,https://data.cooperationdatabank.org/id/ENG02530_1.3.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.0781951,64.0,https://data.cooperationdatabank.org/id/ENG02530_1.3.1,https://data.cooperationdatabank.org/id/ENG02530_1.3.2,https://data.cooperationdatabank.org/id/ENG02530_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.497649,0.654039,https://data.cooperationdatabank.org/id/ENG02530,http://dx.doi.org/10.1038/ncomms11125,['https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy'],https://data.cooperationdatabank.org/id/iteratedstrategy/extortionate_zero_determinant,https://data.cooperationdatabank.org/id/iteratedstrategy/generous_zero_determinant
2353,https://data.cooperationdatabank.org/id/ENG02530_1.4.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-1.77466,64.0,https://data.cooperationdatabank.org/id/ENG02530_1.4.1,https://data.cooperationdatabank.org/id/ENG02530_1.4.2,https://data.cooperationdatabank.org/id/ENG02530_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-2.65695,-0.892366,https://data.cooperationdatabank.org/id/ENG02530,http://dx.doi.org/10.1038/ncomms11125,['https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy'],https://data.cooperationdatabank.org/id/iteratedstrategy/extortionate_zero_determinant,https://data.cooperationdatabank.org/id/iteratedstrategy/generous_zero_determinant
